business_num,Match,store_location_text,expected_postcode,store_location,Timestamp
1485954,False,18547,18583,경기 화성시 장안면 포승장안로 1186,2024-12-15 18:38:18
1485955,True,18459,18459,경기 화성시 노작로1길 14 1층 노작진성아구찜 동탄본점,2024-12-15 18:38:38
1485958,True,16251,16251,경기 수원시 팔달구 화서문로46번길 24 1층 101호,2024-12-15 18:39:35
1485959,True,16388,16388,경기 수원시 권선구 금곡로118번길 24 리치빌딩 1층 112호,2024-12-15 18:40:01
1485960,False,16621,18497,"경기 화성시 동탄대로 181 판매시설B동 지하2층 212,213호",2024-12-15 18:40:29
1485961,False,16603,16091,경기 의왕시 부곡중앙로 50,2024-12-15 18:40:51
1485964,False,36411,21304,인천 부평구 마장로 477,2024-12-15 18:41:40
1485965,True,39322,39322,경북 구미시 신시로10길 100-1,2024-12-15 18:42:00
1485967,True,31465,31465,충남 아산시 탕정면 매곡한들7길 25 1층 101호,2024-12-15 18:42:41
1485969,False,61931,17944,경기 평택시 안중읍 안현로서8길 57 붐붐프라자 1층 142호,2024-12-15 18:43:31
1485976,False,52775,52777,경남 진주시 도동로202번길 18-1 1층 아지트,2024-12-15 18:45:44
1485977,True,42638,42638,대구 달서구 죽전길 37,2024-12-15 18:46:06
1485978,True,42754,42754,대구 달서구 조암로10길 11 302동 105호 상가 1층,2024-12-15 18:46:26
1485979,True,42800,42800,대구 달서구 상화로29길 34 1층,2024-12-15 18:46:54
1485982,False,42651,14283,경기 광명시 원광명로37번길 33,2024-12-15 18:48:21
1485983,True,30091,30091,"세종 산울7로 11 근생E동 2층 E-211, 212, 213호",2024-12-15 18:48:42
1485986,False,53224,53222,경남 거제시 옥포로 236,2024-12-15 18:49:44
1485988,True,53249,53249,경남 거제시 중곡로1길 36-1 1층,2024-12-15 18:50:26
1485989,False,39362,43166,대구 군위군 부계면 한티로 1914-6,2024-12-15 18:50:47
1485991,True,14580,14580,경기 부천시 원미구 조마루로291번길 40 2층 201호,2024-12-15 18:51:21
1485992,True,37185,37185,경북 상주시 문무3길 52,2024-12-15 18:51:49
1485994,True,22224,22224,인천 미추홀구 매소홀로 385 상가동 104호,2024-12-15 18:52:34
1485995,False,14055,08706,서울 관악구 신림동길 26 신림빌딩 1층,2024-12-15 18:52:56
1485997,True,39536,39536,경북 김천시 어모면 어모로 35,2024-12-15 18:53:30
1485999,False,nan,63546,제주 서귀포시 중문상로17번길 4,2024-12-15 18:54:12
1486000,False,8323,11803,경기 의정부시 용현로105번길 27 삼광학원 1층 엄마손분식,2024-12-15 18:54:34
1486001,False,8389,06367,서울 강남구 광평로 280 로즈데일오피스텔 지하2층,2024-12-15 18:54:56
1486002,False,8215,04054,서울 마포구 와우산로29가길 54-13,2024-12-15 18:55:18
1486004,False,15011,22201,인천 미추홀구 소성로 16 인하아리스타 1층 108호,2024-12-15 18:55:53
1486005,True,15118,15118,경기 시흥시 엠티브이26로19번길 1,2024-12-15 18:56:15
1486006,True,11363,11363,경기 동두천시 지행로 96-16,2024-12-15 18:56:54
1486007,True,11340,11340,경기 동두천시 삼육사로 784 (상패동) 1층,2024-12-15 18:57:23
1486008,True,62279,62279,광주 광산구 임방울대로826번길 19-23 1층,2024-12-15 18:57:49
1486010,True,27823,27823,충북 진천군 백곡면 백곡로 915,2024-12-15 18:58:40
1486011,True,27818,27818,"충북 진천군 이월면 진광로 627 1, 2층",2024-12-15 18:59:00
1486012,True,36411,36411,경북 영덕군 영해면 예주시장3길 6-6,2024-12-15 18:59:31
1486013,True,14066,14066,경기 안양시 동안구 부림로 121,2024-12-15 18:59:52
1486014,True,13935,13935,경기 안양시 동안구 평촌대로396번길 8 1층 103호,2024-12-15 19:00:14
1486020,False,50657,51003,경남 김해시 번화1로20번길 11 해웅해물아구찜,2024-12-15 19:01:50
1486021,True,50603,50603,경남 양산시 물금읍 물금역2길 8,2024-12-15 19:02:11
1486024,False,11117,22736,"인천 서구 중봉대로586번길 9-11 지층 제비16호, 제비17호",2024-12-15 19:03:19
1486026,True,10066,10066,경기 김포시 김포한강4로 487 판매시설동 2054호,2024-12-15 19:03:54
1486028,True,63641,63641,제주 서귀포시 성산읍 일주동로 4298 1층 두문포갈치,2024-12-15 19:04:41
1486029,False,30021,04406,서울 용산구 우사단로 37,2024-12-15 19:05:09
1486031,True,36712,36712,경북 안동시 경동로 868 1층,2024-12-15 19:06:00
1486032,True,42974,42974,대구 달성군 옥포읍 돌미상업로1길 25 1층 102B호,2024-12-15 19:06:38
1486035,False,55063,54898,전북 전주시 덕진구 명륜5길 16-1 1층,2024-12-15 19:07:48
1486038,False,1171,01301,서울 도봉구 도봉산4길 3-22,2024-12-15 19:08:37
1486039,True,34691,34691,대전 동구 대전로 462,2024-12-15 19:08:59
1486041,True,18018,18018,"경기 평택시 고덕국제대로 77 ,브리티시고덕 5층(고덕동,힐스테이트)",2024-12-15 19:09:42
1486045,False,7335,07948,서울 양천구 목동중앙북로12길 41 1층 빵의시간,2024-12-15 19:10:55
1486049,True,18139,18139,경기 오산시 운천로 59 1층 102호,2024-12-15 19:12:05
1486051,True,18108,18108,경기 오산시 수목원로468번길 6-21 106호,2024-12-15 19:12:52
1486061,True,55065,55065,전북 전주시 완산구 소태정3길 3 1층,2024-12-15 19:15:42
1486064,True,12713,12713,경기 광주시 퇴촌면 천진암로 621,2024-12-15 19:16:52
1486066,False,4607,04607,서울 중구 동호로12길 13 2층,2024-12-15 19:17:39
1486067,True,34201,34201,대전 유성구 상대복용로29번길 52,2024-12-15 19:18:00
1486071,True,15352,15352,경기 안산시 단원구 당곡로 27 202호~205호,2024-12-15 19:19:19
1486073,True,15310,15310,경기 안산시 상록구 성호로 316 1층(부곡동),2024-12-15 19:20:07
1486075,False,13929,63333,"제주 제주시 조천읍 함덕13길 1-1 1층, 2층",2024-12-15 19:20:41
1486078,False,14001,22810,인천 서구 원적로96번길 7 1층,2024-12-15 19:21:31
1486079,False,54034,36675,경북 안동시 태화중앙로 48 1층 샌드얌,2024-12-15 19:21:52
1486081,False,16318,16251,경기 수원시 팔달구 신풍로23번길 38-8 노팅힐 베이커리,2024-12-15 19:22:36
1486082,False,1039,63123,제주 제주시 연동9길 26,2024-12-15 19:22:57
1486083,True,44709,44709,울산 남구 돋질로 359 1층 이가도삭면,2024-12-15 19:23:19
1486084,True,44671,44671,울산 남구 월평로37번길 7,2024-12-15 19:23:49
1486089,True,31403,31403,충남 아산시 둔포면 둔포면로 19-1,2024-12-15 19:25:27
1486090,True,48297,48297,부산 수영구 수영로582번길 10 1층 107호,2024-12-15 19:25:47
1486091,False,48292,48263,"부산 수영구 호암로29번길 50 301동 102호(광안동, 광안자이)",2024-12-15 19:26:15
1486093,True,48301,48301,부산 수영구 수영로510번길 20 2층,2024-12-15 19:26:49
1486094,True,17390,17390,경기 이천시 마장면 지산로 132 1층,2024-12-15 19:27:16
1486095,False,1849,01849,서울 노원구 공릉로 107 1층,2024-12-15 19:27:45
1486096,False,58456,58525,전남 무안군 무안읍 면성2길 59,2024-12-15 19:28:07
1486097,True,37410,37410,경북 청송군 진보면 진보로 184,2024-12-15 19:28:28
1486098,True,42443,42443,"대구 남구 대봉로 54 1층, 2층",2024-12-15 19:28:56
1486102,False,4017,03736,서울 서대문구 충정로11길 9 1층 후라이보이,2024-12-15 19:30:09
1486106,False,5754,05754,서울 송파구 거마로22길 5 1층 102호,2024-12-15 19:31:10
1486107,False,5854,05854,"서울 송파구 법원로 128 SK V1 GL메트로시티 C동 1504, 1505호",2024-12-15 19:31:32
1486109,False,10062,24259,강원 춘천시 교동길 58,2024-12-15 19:32:08
1486111,True,39810,39810,경북 칠곡군 북삼읍 인강9길 41-1,2024-12-15 19:32:48
1486112,False,5854,05854,서울 송파구 법원로 114 A동 1층 119호,2024-12-15 19:33:09
1486113,False,31717,31776,충남 당진시 무수동로 123-11,2024-12-15 19:33:32
1486115,True,12252,12252,경기 남양주시 미금로56번길 7,2024-12-15 19:34:06
1486116,True,12223,12223,경기 남양주시 경춘로1256번길 10 평내프라자 113호 땡땡이의언니카세,2024-12-15 19:34:26
1486118,True,46245,46245,부산 금정구 금강로391번길 16 1층,2024-12-15 19:35:11
1486119,True,46302,46302,부산 금정구 서부곡로5번길 54 1층,2024-12-15 19:35:31
1486120,False,46201,51420,경남 창원시 성산구 반지로 18,2024-12-15 19:36:03
1486121,False,12653,18490,경기 화성시 왕배산1길 20-3,2024-12-15 19:36:25
1486124,True,12970,12970,경기 하남시 수리북로 5-3 1층 101호,2024-12-15 19:37:20
1486126,True,18116,18116,경기 오산시 현충로 48 1층 102호,2024-12-15 19:38:06
1486127,True,54962,54962,전북 전주시 완산구 마전중앙로 10,2024-12-15 19:38:35
1486128,True,55134,55134,전북 전주시 완산구 장승배기로 152,2024-12-15 19:39:06
1486130,True,41955,41955,대구 중구 대봉로43길 21 401동 102호,2024-12-15 19:39:52
1486131,False,41913,41416,대구 북구 주좌길 15,2024-12-15 19:40:23
1486133,False,21389,21344,인천 부평구 체육관로 40 1층 101호,2024-12-15 19:41:04
1486134,True,21390,21390,"인천 부평구 대정로 7 1층 102, 103, 104호",2024-12-15 19:41:26
1486135,False,52517,53061,경남 통영시 항남1번가길 7-1 집밥한상,2024-12-15 19:41:56
1486136,True,52571,52571,경남 사천시 신수서길 1-70,2024-12-15 19:42:17
1486143,False,6099,05826,서울 송파구 동남로11길 5 1층,2024-12-15 19:44:19
1486148,True,15036,15036,경기 시흥시 서촌상가2길 15,2024-12-15 19:45:47
1486153,True,12913,12913,"경기 하남시 미사강변중앙로 200 1층 118-1호, 118-2호, 119호",2024-12-15 19:47:21
1486158,False,nan,31961,충남 서산시 해미면 산수황락길 66,2024-12-15 19:49:00
1486168,True,10486,10486,경기 고양시 덕양구 서정마을1로 8 103호,2024-12-15 19:51:43
1486180,True,21393,21393,인천 부평구 부평문화로 69-1 2층,2024-12-15 19:55:18
1486182,False,21356,21420,인천 부평구 동수로188번길 8 1층,2024-12-15 19:56:09
1486184,False,4619,12734,경기 광주시 초월읍 도평길 19,2024-12-15 19:56:50
1486185,False,4507,03142,서울 종로구 율곡로 6 트윈트리타워 A동 지하 1층 전주밥차,2024-12-15 19:57:12
1486186,True,56441,56441,전북 고창군 고창읍 동산4길 22 1층,2024-12-15 19:57:34
1486187,True,18459,18459,경기 화성시 노작로2길 34 1층,2024-12-15 19:58:02
1486189,False,18478,12740,경기 광주시 경안천로 126 브라운스톤아파트 건너편,2024-12-15 19:58:38
1486190,True,18501,18501,"경기 화성시 동탄대로6길 29 에비뉴223프라자 1층 105호, 106호",2024-12-15 19:58:58
1486191,False,18459,07294,서울 영등포구 문래로 89 1층 102호,2024-12-15 19:59:26
1486192,False,18455,15385,경기 안산시 단원구 동산로 270,2024-12-15 19:59:48
1486193,True,18244,18244,경기 화성시 꽃내음1길 21 205호,2024-12-15 20:00:08
1486194,True,18271,18271,경기 화성시 남양읍 역골동로 91 1층,2024-12-15 20:00:35
1486195,True,58685,58685,전남 목포시 신흥로 104,2024-12-15 20:01:03
1486200,False,5227,05227,서울 강동구 동남로81길 94 1층,2024-12-15 20:02:18
1486201,True,22148,22148,인천 미추홀구 경인로 372 201동 1층 1033호,2024-12-15 20:02:39
1486202,False,2221,06649,서울 서초구 반포대로 86 신원빌딩,2024-12-15 20:03:09
1486203,True,41596,41596,대구 북구 원대로 42-1 1층,2024-12-15 20:03:29
1486206,False,4350,04350,서울 용산구 이태원로 187-4 2층,2024-12-15 20:04:26
1486208,False,18112,13637,경기 성남시 분당구 구미로9번길 16 체리빌오피스텔 1층 104호,2024-12-15 20:05:00
1486209,False,4775,04775,서울 성동구 성덕정15길 3 1층,2024-12-15 20:05:19
1486211,False,4709,04566,서울 중구 마장로 22 유어스(서울패션센터),2024-12-15 20:06:01
1486212,False,4782,04782,서울 성동구 연무장길 39-21 지1층,2024-12-15 20:06:21
1486213,False,4783,04783,서울 성동구 성수이로 94 (성수동2가),2024-12-15 20:06:41
1486215,True,58547,58547,전남 무안군 몽탄면 우명길 104 사창역 열차카페,2024-12-15 20:07:14
1486216,True,63508,63508,제주 서귀포시 대정읍 하모상가로 43 제주돈삼겹 모슬포점,2024-12-15 20:07:35
1486217,False,8277,08277,서울 구로구 개봉로24길 46 116호,2024-12-15 20:08:02
1486218,False,8277,08277,서울 구로구 개봉로24길 46 116호,2024-12-15 20:08:22
1486225,False,31233,31566,충남 아산시 시민로 329,2024-12-15 20:10:45
1486226,False,5619,05619,서울 송파구 백제고분로45길 22 1층 102호(송파동),2024-12-15 20:11:05
1486228,False,21679,21614,인천 남동구 서창남로 71 호시타코야끼 서창점,2024-12-15 20:11:39
1486231,True,42271,42271,대구 수성구 달구벌대로 3223 2층,2024-12-15 20:12:44
1486232,False,27405,54501,전북 익산시 웅포면 칠목재로 426,2024-12-15 20:13:12
1486233,False,nan,32447,충남 예산군 응봉면 예당로 1187 153포인츠 부대찌개,2024-12-15 20:13:34
1486234,False,10350,10524,경기 고양시 덕양구 무원로36번길 37 1층,2024-12-15 20:13:55
1486235,True,10585,10585,경기 고양시 덕양구 안진4길 7 1층 101호,2024-12-15 20:14:16
1486236,False,10591,03311,서울 은평구 진관2로 12,2024-12-15 20:14:44
1486241,False,nan,34628,대전 동구 중앙로194번길 28-1 부산어묵장돌이,2024-12-15 20:16:22
1486242,True,34581,34581,대전 동구 동서대로 1618 비전빌딩,2024-12-15 20:16:43
1486243,False,7936,07936,서울 양천구 월정로 50 상가동 1층 109호,2024-12-15 20:17:10
1486245,True,44985,44985,울산 울주군 청량읍 상남1길 120 1층,2024-12-15 20:17:46
1486246,True,45013,45013,울산 울주군 서생면 진하해변길 74 1층,2024-12-15 20:18:14
1486249,False,2440,02440,서울 동대문구 이문로 92,2024-12-15 20:19:09
1486250,False,2181,02181,서울 중랑구 용마공원로 1 1층 무봉리토종순대국 망우점,2024-12-15 20:19:30
1486253,True,31494,31494,충남 아산시 배방읍 월천6길 13 105호,2024-12-15 20:20:38
1486256,True,12215,12215,경기 남양주시 와부읍 덕소로116번길 40 세양 청마루상가 206호,2024-12-15 20:21:37
1486257,True,12248,12248,경기 남양주시 다산중앙로123번길 7-14 2층 1호,2024-12-15 20:22:08
1486261,True,22402,22402,인천 중구 하늘중앙로225번길 20 3층 310호,2024-12-15 20:23:21
1486263,True,24014,24014,강원 철원군 동송읍 금학로229번길 12 1층 매장,2024-12-15 20:24:09
1486264,True,26509,26509,강원 원주시 소일마을2길 25,2024-12-15 20:24:41
1486266,True,26353,26353,강원 원주시 지정면 무릉로 35-1 1층 106호,2024-12-15 20:25:16
1486271,False,3466,03466,서울 은평구 응암로30길 16 상가동 지하1층 105호,2024-12-15 20:26:45
1486280,False,7591,41934,대구 중구 종로 35,2024-12-15 20:29:51
1486281,False,7663,07663,서울 강서구 까치산로 113 101호,2024-12-15 20:30:12
1486282,False,7583,16253,경기 수원시 팔달구 정조로 882 4층,2024-12-15 20:30:32
1486283,False,7548,22016,인천 연수구 국제항만대로326번길 57,2024-12-15 20:30:54
1486284,False,7785,06149,서울 강남구 선릉로 527 1층,2024-12-15 20:31:15
1486288,True,21521,21521,인천 남동구 만수로75번길 17,2024-12-15 20:32:28
1486292,True,17563,17563,경기 안성시 공도읍 서동대로 3930-39 1층,2024-12-15 20:33:42
1486293,True,38178,38178,경북 경주시 건천읍 내서로 1097,2024-12-15 20:34:13
1486294,False,52942,57982,전남 순천시 상대석1길 2-31,2024-12-15 20:34:41
1486297,True,13177,13177,"경기 성남시 중원구 광명로 325 1층외 2필지 3701, 3681",2024-12-15 20:35:33
1486298,True,36541,36541,경북 영양군 영양읍 중앙로 122-1,2024-12-15 20:36:03
1486302,False,54918,54872,전북 전주시 덕진구 오정2길 14 빌라1층 상가,2024-12-15 20:37:16
1486321,True,51503,51503,경남 창원시 성산구 단정로 10 1층 103호,2024-12-15 20:42:27
1486323,False,2720,02720,"서울 성북구 길음로 33 상가비동 지1층 8,9,10호",2024-12-15 20:43:15
1486327,True,38894,38894,"경북 영천시 시장로 142 1층 101,102,103호",2024-12-15 20:44:30
1486330,True,36849,36849,경북 예천군 호명읍 양지4길 16-14 1층,2024-12-15 20:45:43
1486331,False,34117,28744,충북 청주시 상당구 산성로104번길 11,2024-12-15 20:46:12
1486333,True,54023,54023,전북 군산시 월명로 477-1 듀커피,2024-12-15 20:46:46
1486334,True,28320,28320,충북 청주시 청원구 1순환로 142 4층 402호,2024-12-15 20:47:15
1486335,True,28383,28383,충북 청주시 흥덕구 서현서로25번길 50 1층 101호 제이델링베이커리카페,2024-12-15 20:47:42
1486339,False,4377,05705,서울 송파구 송이로15길 31 가락2차쌍용아파트단지내상 가동 1층 110호,2024-12-15 20:48:49
1486340,False,4328,02880,서울 성북구 창경궁로 327 지층,2024-12-15 20:49:11
1486341,False,4389,04389,서울 용산구 한강대로14가길 2,2024-12-15 20:49:31
1486342,False,4353,04353,서울 용산구 이태원로 5 1층,2024-12-15 20:49:51
1486343,False,4377,06545,서울 서초구 신반포로 200 강남터미널지하쇼핑몰G29-30호,2024-12-15 20:50:12
1486344,False,4410,04415,서울 용산구 장문로 105,2024-12-15 20:50:34
1486346,True,47817,47817,부산 동래구 충렬대로218번길 26 고기파파축산 동래점,2024-12-15 20:51:15
1486347,True,47842,47842,부산 동래구 여고로25번길 41 . 에이동 1층,2024-12-15 20:51:38
1486349,False,2555,02555,서울 동대문구 왕산로 214 청량리 커넥트플레이스 3층,2024-12-15 20:52:11
1486350,False,2571,22318,인천 중구 개항로 73-1 브라운핸즈개항로,2024-12-15 20:52:34
1486351,False,2559,02856,서울 성북구 고려대로28길 13 1층,2024-12-15 20:52:55
1486352,True,11692,11692,경기 의정부시 호국로 1296 1층 2호,2024-12-15 20:53:15
1486354,True,50998,50998,경남 김해시 계동로23번길 9 1층 106호,2024-12-15 20:53:57
1486355,True,50926,50926,경남 김해시 가락로23번길 5 1층,2024-12-15 20:54:23
1486358,True,14241,14241,경기 광명시 광덕산로 33 1층 103호,2024-12-15 20:55:25
1486360,True,48944,48944,부산 중구 중앙대로 2 롯데백화점 광복점 10층,2024-12-15 20:56:06
1486362,True,34086,34086,대전 유성구 은구비서로 35 . 지상1층 102호,2024-12-15 20:56:55
1486363,True,57945,57945,전남 순천시 봉화2길 93,2024-12-15 20:57:22
1486365,True,54177,54177,전북 군산시 회현면 대위로 441,2024-12-15 20:58:02
1486366,False,32438,18031,경기 평택시 상서재로 55 340동 19호,2024-12-15 20:58:34
1486369,True,28783,28783,충북 청주시 상당구 월평로 252 1층,2024-12-15 20:59:27
1486373,True,51361,51361,경남 창원시 마산회원구 합성남로 32 1층 105호,2024-12-15 21:00:42
1486377,True,51393,51393,경남 창원시 의창구 창원대로397번길 8-9 1층 106호,2024-12-15 21:02:00
1486381,False,23021,10364,경기 고양시 일산동구 무궁화로 31-1 2층,2024-12-15 21:03:27
1486384,True,61989,61989,광주 서구 상무대로868번길 7-1 1층,2024-12-15 21:04:15
1486385,False,62037,57159,전남 함평군 학교면 동함평산단길 48,2024-12-15 21:04:43
1486386,True,61966,61966,광주 서구 상일로24번길 6 1층,2024-12-15 21:05:05
1486388,True,52851,52851,경남 진주시 에나로77번길 5-12,2024-12-15 21:05:43
1486389,True,22736,22736,인천 서구 청라라임로 85 2층,2024-12-15 21:06:03
1486391,False,48058,51598,경남 창원시 진해구 웅동로57번길 5-4,2024-12-15 21:06:49
1486392,True,48104,48104,부산 해운대구 양운로 53 111호,2024-12-15 21:07:10
1486395,False,6754,06754,서울 서초구 강남대로23길 61 1층,2024-12-15 21:08:03
1486396,False,6588,06588,서울 서초구 서초대로25길 23 1층,2024-12-15 21:08:24
1486399,True,12140,12140,경기 남양주시 진건읍 진건우회로 95-2,2024-12-15 21:09:14
1486400,True,11901,11901,"경기 구리시 갈매순환로 198 갈매동 비젼 프라자 102, 103호",2024-12-15 21:09:34
1486403,True,12444,12444,경기 가평군 상면 청군로 1072 DS카페 1층,2024-12-15 21:10:41
1486404,True,14548,14548,경기 부천시 원미구 길주로 246 1층 119B호,2024-12-15 21:11:12
1486408,True,55365,55365,"전북 완주군 이서면 기지로 54 106호, 107호, 108호",2024-12-15 21:12:31
1486411,True,10956,10956,"경기 파주시 초롱꽃로 139 스타타워A동 110, 111호",2024-12-15 21:13:32
1486414,True,46726,46726,부산 강서구 명지국제2로28번길 34 201호,2024-12-15 21:14:35
1486416,False,11473,06014,서울 강남구 선릉로 822 5F,2024-12-15 21:15:19
1486421,True,14702,14702,경기 부천시 소사구 소사로202번길 29 1층,2024-12-15 21:16:38
1486427,False,4034,04034,서울 마포구 잔다리로7안길 18 1층,2024-12-15 21:18:21
1486430,True,31983,31983,충남 서산시 번화3길 5 1층,2024-12-15 21:19:26
1486436,False,6014,06014,서울 강남구 도산대로55길 22 1층,2024-12-15 21:21:27
1486437,False,6103,06103,서울 강남구 선릉로 607 2층,2024-12-15 21:21:47
1486438,False,6166,03905,서울 마포구 상암산로1길 67,2024-12-15 21:22:09
1486442,False,61005,35279,대전 서구 계룡로232번길 150 309호,2024-12-15 21:23:32
1486444,True,37598,37598,경북 포항시 북구 여남포길21번길 15-2 1층,2024-12-15 21:24:07
1486445,True,37653,37653,경북 포항시 북구 연화길 12,2024-12-15 21:24:34
1486446,True,22145,22145,인천 미추홀구 경인로504번길 22,2024-12-15 21:24:55
1486449,False,4338,04338,서울 용산구 신흥로3가길 2 1층,2024-12-15 21:26:02
1486452,True,35255,35255,대전 서구 남선로 25,2024-12-15 21:26:55
1486453,True,35250,35250,대전 서구 둔산로 228 1층 14호,2024-12-15 21:27:15
1486456,True,47788,47788,부산 동래구 명안로25번길 59,2024-12-15 21:28:09
1486459,False,32967,24360,강원 춘천시 공지로451번길 8,2024-12-15 21:28:58
1486460,False,33007,11419,경기 양주시 광적면 가래비길 147 2층 202호 일부,2024-12-15 21:29:19
1486463,False,8379,08379,서울 구로구 디지털로 300 지밸리비즈플라자 2층 8호,2024-12-15 21:30:07
1486464,False,8223,08223,서울 구로구 경인로47길 7 1층 육회바른연어,2024-12-15 21:30:28
1486465,True,63300,63300,제주 제주시 동화로 46 1층,2024-12-15 21:30:48
1486466,False,63096,63621,제주 서귀포시 남원읍 남원체육관로 286 1층,2024-12-15 21:31:10
1486467,True,27802,27802,충북 진천군 광혜원면 화랑3길 18 1층,2024-12-15 21:31:32
1486468,False,7965,21406,인천 부평구 장제로27번길 21,2024-12-15 21:32:05
1486469,True,16826,16826,경기 용인시 수지구 신수로783번길 12 . 1층 109호,2024-12-15 21:32:26
1486470,False,17048,17063,경기 용인시 처인구 백옥대로1082번길 18,2024-12-15 21:32:53
1486471,False,2462,02519,서울 동대문구 사가정로 262,2024-12-15 21:33:15
1486472,False,2585,02585,서울 동대문구 천호대로25길 55,2024-12-15 21:33:36
1486473,False,42996,41730,대구 서구 고성로15길 17,2024-12-15 21:33:59
1486474,True,51274,51274,경남 창원시 마산합포구 북성로 91 1층,2024-12-15 21:34:19
1486475,True,51380,51380,경남 창원시 의창구 원이대로20번길 18-9 1층,2024-12-15 21:34:40
1486476,True,51382,51382,경남 창원시 의창구 중동중앙로 47 2층 2058호,2024-12-15 21:35:11
1486477,True,53016,53016,경남 통영시 광도면 죽림2로 76-7 1층 106호,2024-12-15 21:35:45
1486479,True,22643,22643,인천 서구 원당대로685번길 5,2024-12-15 21:36:33
1486483,False,7055,07055,서울 동작구 여의대방로24길 129 1층,2024-12-15 21:37:51
1486484,False,18378,16921,"경기 용인시 기흥구 용구대로 2398 201,202호",2024-12-15 21:38:13
1486485,True,18501,18501,"경기 화성시 동탄대로6길 23 1층 109,110,111호",2024-12-15 21:38:33
1486487,False,49476,52351,경남 하동군 금남면 경충로 503,2024-12-15 21:39:21
1486488,True,24440,24440,강원 춘천시 충혼길8번길 5 1층,2024-12-15 21:39:41
1486494,True,57761,57761,전남 광양시 광양읍 옹기길 1,2024-12-15 21:41:23
1486495,False,44481,46227,부산 금정구 두실로8번길 2 엄마손밥상,2024-12-15 21:41:52
1486496,False,44530,59035,전남 해남군 해남읍 남동길 4,2024-12-15 21:42:13
1486497,True,55088,55088,전북 전주시 완산구 거마남로 8,2024-12-15 21:42:34
1486499,True,12561,12561,경기 양평군 양평읍 시민로78번길 9-4 1층 102호,2024-12-15 21:43:20
1486502,True,47247,47247,부산 부산진구 전포대로255번길 43-14 1층 일부호,2024-12-15 21:44:24
1486503,False,5269,05269,서울 강동구 고덕로 266 109호,2024-12-15 21:44:52
1486504,False,5242,05242,서울 강동구 상암로 14 1층 103호,2024-12-15 21:45:12
1486505,False,5328,05328,서울 강동구 천호대로155길 9 1층,2024-12-15 21:45:32
1486506,False,4779,04782,서울 성동구 연무장길 35 스테이지35,2024-12-15 21:45:54
1486508,True,27814,27814,충북 진천군 이월면 송림1길 14 4호,2024-12-15 21:46:33
1486509,False,6576,06530,서울 서초구 강남대로95길 9-14,2024-12-15 21:47:00
1486511,False,42169,28504,충북 청주시 청원구 수동로42번길 76-1,2024-12-15 21:47:40
1486512,False,13943,22155,인천 미추홀구 미추홀대로 645,2024-12-15 21:48:02
1486514,False,6540,21611,인천 남동구 운연천로 11 꿈에그린 상가 207호,2024-12-15 21:48:38
1486517,True,10323,10323,경기 고양시 일산동구 위시티2로11번길 45 . 118-2호,2024-12-15 21:49:33
1486519,False,10478,15535,경기 안산시 상록구 각골로 113-1,2024-12-15 21:50:14
1486520,True,10545,10545,경기 고양시 덕양구 꽃내음1길 188 지하1층 전체호,2024-12-15 21:50:36
1486522,True,57932,57932,전남 순천시 왕지1길 3-22 1층,2024-12-15 21:51:14
1486526,False,41515,28656,충북 청주시 서원구 무심서로 435 지상1층,2024-12-15 21:52:30
1486528,False,nan,41458,대구 북구 태전로 7 1층,2024-12-15 21:53:09
1486530,False,7948,07948,서울 양천구 목동중앙본로 113 1층 102호,2024-12-15 21:53:54
1486532,False,8015,08015,서울 양천구 신목로 58-3 104호,2024-12-15 21:54:29
1486533,True,25248,25248,강원 횡성군 우천면 수남로 345 2동,2024-12-15 21:54:50
1486538,True,58217,58217,"전남 나주시 우정로 56 B120, 121, 122호",2024-12-15 21:56:12
1486541,True,34195,34195,대전 유성구 동서대로 693 지상3층,2024-12-15 21:57:13
1486542,True,50422,50422,경남 밀양시 백민로9길 10 1층,2024-12-15 21:57:41
1486543,True,50423,50423,경남 밀양시 백민로 101 1층,2024-12-15 21:58:08
1486544,False,1304,01304,서울 도봉구 도봉로181길 47 1층,2024-12-15 21:58:36
1486545,True,17037,17037,경기 용인시 처인구 모현읍 백옥대로 2100 1층,2024-12-15 21:58:58
1486550,False,6193,06193,서울 강남구 선릉로86길 39 2층,2024-12-15 22:00:28
1486554,False,6161,06650,서울 서초구 반포대로24길 81 1층,2024-12-15 22:01:31
1486555,False,6166,15495,"경기 안산시 상록구 광덕1로 380 한빛프라자 112,113호",2024-12-15 22:01:51
1486556,True,27871,27871,충북 진천군 덕산읍 시가로 43 114호,2024-12-15 22:02:11
1486558,True,52120,52120,경남 의령군 지정면 마산로 98 강변,2024-12-15 22:02:53
1486559,True,52104,52104,경남 의령군 부림면 대한로 1773,2024-12-15 22:03:20
1486560,False,nan,57804,전남 광양시 폭포사랑길 99,2024-12-15 22:03:49
1486561,False,nan,34534,대전 동구 동대전로284번길 6 101호 감푸디 카페,2024-12-15 22:04:09
1486562,False,nan,34628,대전 동구 중앙로194번길 48-1 1층,2024-12-15 22:04:31
1486564,False,nan,34628,대전 동구 대전로785번길 50,2024-12-15 22:05:13
1486567,True,38133,38133,경북 경주시 금성로 411 1층,2024-12-15 22:06:07
1486569,False,44492,50570,경남 양산시 북정12길 10 삼천포수산,2024-12-15 22:06:55
1486572,True,41946,41946,대구 중구 동덕로30길 119-8 1층,2024-12-15 22:07:49
